GlobalTime,SiteTime,time,station,site,moduleConfig,inputParameterVersion,SWversion,lotNum,barcode,sensorID,LensSN,vcmID,SPModuleSN,FlexureSN,FdrID,step_count,sweep_seg,sweep_seg_step_count,option,Sensor Temp,Driver Temp,APS,AFcode,score,sfr_PFL,sfr_EFL,sfr_ny8,sfr_ny4,sfr_ny2,sfr_acc,sfr_ny8_maxmin,sfr_ny4_maxmin,sfr_ny2_maxmin,sfr_acc_maxmin,sfr_left_x,sfr_left_y,sfr_right_x,sfr_right_y,sfr_top_x,sfr_top_y,sfr_bottom_x,sfr_bottom_y
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:05:885,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,1,1,1,0,37.77929751247228296052,41.17578125000000000000,2348,-20,0.02757447589672324534,2.72122295385056478523,2.68469468978100067602,0.05411759537464312653,0.02757447589672324534,0.00863408084559433471,0.03995461785117663395,0.03105108974284905010,0.01401900774200698363,0.01009478921646454405,0.00046947078717701068,2095.21202830188667576294,2438.29245283018872214598,2810.55309734513275543577,2437.50093153237094156793,2452.49918013586329834652,2080.29749355821013523382,2453.06626224918318257551,2795.40247316845534442109
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:08:475,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,2,1,2,0,37.77929751247228296052,41.92187500000000000000,-116,20,0.02129875101622858563,2.73314539839451553505,2.69629851894574290583,0.07759968109310652618,0.02129875101622858563,0.00543153940423216509,0.04763411021851130661,0.02811325966131232590,0.02036377979313140282,0.00948179458307441686,0.00108882160058563354,2093.69031639501417885185,2438.31088207094899189542,2812.09123307198842667276,2437.52173913043498032494,2452.55630576320254476741,2078.66602363154106569709,2453.01653883029712233110,2796.97842761265565059148
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:12:955,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,3,1,3,0,38.44602388848847596137,43.58203125000000000000,-2443,60,0.07592431627330342714,2.74617847133418502281,2.70898173473830583546,0.29699263010260212869,0.07592431627330342714,0.01956465541094276964,0.06595543900027608930,0.08056448891080569830,0.05894890345103185464,0.00957714409392792197,0.00415515694956489212,2091.95941235059763130266,2438.32420318725098695722,2813.77520335223061920260,2437.49839783090965283918,2452.44902009426959921257,2076.95261721657152520493,2453.01681503461895772489,2798.70103857566755323205
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:15:385,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,4,1,4,0,39.47175677466723442421,45.48437500000000000000,-4624,100,0.32967562018818546976,2.75899803311937485972,2.72145558015502775362,0.71322441568892636088,0.32967562018818546976,0.04865684716689568090,0.11860647550902439495,0.05150701791787182238,0.12790673788107465025,0.03409177924809710797,0.01955184110797014707,2090.13478260869578662096,2438.33861892583126973477,2815.31899185336033042404,2437.54709775967421592213,2452.42188698542577185435,2075.24085911531574311084,2453.00304800609592348337,2800.35966471932943022694
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:17:005,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,5,1,5,0,40.90778281531750337763,46.79296875000000000000,-6632,140,0.65923489212037056362,2.77229141960364833253,2.73438880647341564512,0.86667001870228455029,0.65923489212037056362,0.30084229655642213963,0.20810389801502202078,0.01978142124082238329,0.03861225768275289294,0.06883917085424307025,0.01799717731382199926,2088.37969151670949941035,2438.33059125964018676314,2817.03868818857290534652,2437.56238790673842231627,2452.30621149897342547774,2073.48690965092418991844,2452.91303232426889735507,2802.11877886095453504822
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:18:455,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,6,1,6,0,41.11292939255325507020,47.85156250000000000000,-8449,180,0.15397480498079355038,2.78493819176715895480,2.74669136337288799510,0.61452539508999903806,0.15397480498079355038,0.02877554283284316367,0.09581811452277419483,0.06925028803817945278,0.10740952734171563265,0.02395782796497844536,0.01417272132069662127,2086.70976514215089991922,2438.40346106304059503600,2818.77061728395074169384,2437.60246913580249383813,2452.27869661811882906477,2072.01925450506041670451,2452.89766517635371201322,2803.89716840536493691616
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:20:035,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,7,1,7,0,41.67708247995157222476,48.91406250000000000000,-10080,220,0.05729706600232874897,2.79723034458879382669,2.75864748235052159586,0.23933301030352105432,0.05729706600232874897,0.00981765655296583731,0.06345371474656844035,0.05613894604572816638,0.01857460763049662705,0.00514121525652489093,0.00211932626819044678,2085.16477272727252056939,2438.48579545454549588612,2820.39752144899921404431,2437.64394661582446133252,2452.32466918714544590330,2070.49409262759945704602,2452.93806359753216383979,2805.66160417655419223593
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:21:405,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,8,1,8,0,42.13866227873201353304,49.91796875000000000000,-11558,260,0.05883960184300423418,2.80925019921857987981,2.77033734551956234426,0.06033743347550910019,0.05883960184300423418,0.01311933684992760279,0.05074804185082201768,0.01510226160202872425,0.01328963341789642788,0.01383071928382892217,0.00244717533955723932,2083.51026928343208055594,2438.55476951163836929481,2821.98201684498053509742,2437.74527657637145239278,2452.27873693775563879171,2069.05361199454773668549,2452.87867730900779861258,2807.30057012542738448246
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:22:915,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,1,1,1,1,42.70281536613033068761,48.74609375000000000000,-5276,111,0.53107133397200056990,2.76348477777627854479,2.72582095420680792230,0.81133661447572236192,0.53107133397200056990,0.16958920486539247330,0.16351360502092426863,0.03153173298156242144,0.10091965164941862909,0.11300790778181531160,0.03367296825755616840,2089.48338057201772244298,2438.29580005153320598765,2815.87775499743702312117,2437.50563813429016590817,2452.33710756562004462467,2074.60627895007701226859,2452.97400926402451659669,2800.87339166237779863877
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:24:185,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,2,1,2,1,42.90796194336608238018,48.56640625000000000000,-5765,121,0.62764927048743690552,2.76632495570904257676,2.72858420283871172529,0.85149249343440280846,0.62764927048743690552,0.27633646789751697970,0.19905419680786012870,0.01902667937333257786,0.06157254999976502496,0.08134837677758618990,0.02459916498420727793,2089.05701754385972890304,2438.25412796697628436959,2816.19496532237371866358,2437.43616748009253569762,2452.24536082474241993623,2074.24974226804124555201,2452.78705852023722400190,2801.26630574890441494063
