GlobalTime,SiteTime,time,station,site,moduleConfig,inputParameterVersion,SWversion,lotNum,barcode,sensorID,LensSN,vcmID,SPModuleSN,FlexureSN,FdrID,location,ntc_temp,sensor_temp,Result
T240814010559091VCMCT9009T0,'20240814010718,2024-08-14 01:07:20:214,VCMCT9009T02,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro400_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,ModeA1_PreStream,30.95291062649795321704,31.41975361816397338544,1
T240814010559091VCMCT9009T0,'20240814010718,2024-08-14 01:07:42:734,VCMCT9009T02,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro400_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,ModeA1_PstCapture,39.58265766736684554417,41.11292939255325507020,1
