GlobalTime,SiteTime,time,station,site,moduleConfig,inputParameterVersion,SWversion,lotNum,barcode,sensorID,LensSN,vcmID,SPModuleSN,FlexureSN,FdrID,T_combined_msec_1st,Bz_combined_DAC_1st,APS_E_1st,APS_W_1st,NTC_1st,Laser_1_1st,Laser_2_1st,T_combined_msec_2nd,Bz_combined_DAC_2nd,APS_E_2nd,APS_W_2nd,NTC_2nd,Laser_1_2nd,Laser_2_2nd,T_combined_msec_3rd,Bz_combined_DAC_3rd,APS_E_3rd,APS_W_3rd,NTC_3rd,Laser_1_3rd,Laser_2_3rd,aps_bottom_endStop_aps_dac
T240814010559091VCMCT9009T0,'20240814011005,2024-08-14 01:10:14:663,VCMCT9009T02,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_A_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,107,-1023,15216,15216,39.08948327549143186843,0.00000000000000000000,0.00000000000000000000,107,-1023,15199,15199,39.28824569300485336498,0.00000000000000000000,0.00000000000000000000,107,-1023,15150,15150,39.48873198290681330036,0.00000000000000000000,0.00000000000000000000,-368
T240814010559091VCMCT9009T0,'20240814011005,2024-08-14 01:10:14:663,VCMCT9009T02,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_A_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,108,-1023,15220,15220,39.10313625300682360830,0.00000000000000000000,0.00000000000000000000,108,-1023,15184,15184,39.29168766890910546863,0.00000000000000000000,0.00000000000000000000,108,-1023,15160,15160,39.49220392446011373977,0.00000000000000000000,0.00000000000000000000,-368
T240814010559091VCMCT9009T0,'20240814011005,2024-08-14 01:10:14:663,VCMCT9009T02,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_A_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,109,-1023,15207,15207,39.10313625300682360830,0.00000000000000000000,0.00000000000000000000,109,-1023,15176,15176,39.29168766890910546863,0.00000000000000000000,0.00000000000000000000,109,-1023,15161,15161,39.48873198290681330036,0.00000000000000000000,0.00000000000000000000,-368
T240814010559091VCMCT9009T0,'20240814011005,2024-08-14 01:10:14:663,VCMCT9009T02,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_A_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,110,-1023,15220,15220,39.10313625300682360830,0.00000000000000000000,0.00000000000000000000,110,-1023,15173,15173,39.29513015738643844088,0.00000000000000000000,0.00000000000000000000,110,-1023,15137,15137,39.48526056210965862192,0.00000000000000000000,0.00000000000000000000,-368
T240814010559091VCMCT9009T0,'20240814011005,2024-08-14 01:10:14:663,VCMCT9009T02,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_A_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,111,-1023,15212,15212,39.10655075917298972854,0.00000000000000000000,0.00000000000000000000,111,-1023,15175,15175,39.29168766890910546863,0.00000000000000000000,0.00000000000000000000,111,-1023,15153,15153,39.48873198290681330036,0.00000000000000000000,0.00000000000000000000,-368
T240814010559091VCMCT9009T0,'20240814011005,2024-08-14 01:10:14:663,VCMCT9009T02,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_A_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,112,-1023,15211,15211,39.10313625300682360830,0.00000000000000000000,0.00000000000000000000,112,-1023,15170,15170,39.29513015738643844088,0.00000000000000000000,0.00000000000000000000,112,-1023,15166,15166,39.49220392446011373977,0.00000000000000000000,0.00000000000000000000,-368
T240814010559091VCMCT9009T0,'20240814011005,2024-08-14 01:10:14:663,VCMCT9009T02,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_A_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,113,-1023,15211,15211,39.10313625300682360830,0.00000000000000000000,0.00000000000000000000,113,-1023,15175,15175,39.29168766890910546863,0.00000000000000000000,0.00000000000000000000,113,-1023,15174,15174,39.49567638691490856218,0.00000000000000000000,0.00000000000000000000,-368
T240814010559091VCMCT9009T0,'20240814011005,2024-08-14 01:10:14:663,VCMCT9009T02,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_A_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,114,-1023,15213,15213,39.10655075917298972854,0.00000000000000000000,0.00000000000000000000,114,-1023,15185,15185,39.29513015738643844088,0.00000000000000000000,0.00000000000000000000,114,-1023,15162,15162,39.49914937041648954619,0.00000000000000000000,0.00000000000000000000,-368
T240814010559091VCMCT9009T0,'20240814011005,2024-08-14 01:10:14:663,VCMCT9009T02,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_A_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,115,-1023,15214,15214,39.11338128662197277663,0.00000000000000000000,0.00000000000000000000,115,-1023,15183,15183,39.30201667262792852853,0.00000000000000000000,0.00000000000000000000,115,-1023,15164,15164,39.49914937041648954619,0.00000000000000000000,0.00000000000000000000,-368
T240814010559091VCMCT9009T0,'20240814011005,2024-08-14 01:10:14:663,VCMCT9009T02,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_A_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,116,-1023,15208,15208,39.10655075917298972854,0.00000000000000000000,0.00000000000000000000,116,-1023,15198,15198,39.29857315857867661180,0.00000000000000000000,0.00000000000000000000,116,-1023,15165,15165,39.50262287511026215725,0.00000000000000000000,0.00000000000000000000,-368
T240814010559091VCMCT9009T0,'20240814011005,2024-08-14 01:10:14:663,VCMCT9009T02,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_A_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,117,-1023,15197,15197,39.11338128662197277663,0.00000000000000000000,0.00000000000000000000,117,-1023,15178,15178,39.29168766890910546863,0.00000000000000000000,0.00000000000000000000,117,-1023,15177,15177,39.50262287511026215725,0.00000000000000000000,0.00000000000000000000,-368
T240814010559091VCMCT9009T0,'20240814011005,2024-08-14 01:10:14:663,VCMCT9009T02,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_A_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,118,-1023,15187,15187,39.10313625300682360830,0.00000000000000000000,0.00000000000000000000,118,-1023,15180,15180,39.29857315857867661180,0.00000000000000000000,0.00000000000000000000,118,-1023,15159,15159,39.50262287511026215725,0.00000000000000000000,0.00000000000000000000,-368
T240814010559091VCMCT9009T0,'20240814011005,2024-08-14 01:10:14:663,VCMCT9009T02,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_A_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,119,-1023,15180,15180,39.11338128662197277663,0.00000000000000000000,0.00000000000000000000,119,-1023,15186,15186,39.30201667262792852853,0.00000000000000000000,0.00000000000000000000,119,-1023,15165,15165,39.50609690114157501739,0.00000000000000000000,0.00000000000000000000,-368
T240814010559091VCMCT9009T0,'20240814011005,2024-08-14 01:10:14:663,VCMCT9009T02,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_A_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,120,-1023,15186,15186,39.11679730818252664903,0.00000000000000000000,0.00000000000000000000,120,-1023,15187,15187,39.29857315857867661180,0.00000000000000000000,0.00000000000000000000,120,-1023,15157,15157,39.50262287511026215725,0.00000000000000000000,0.00000000000000000000,-368
T240814010559091VCMCT9009T0,'20240814011005,2024-08-14 01:10:14:663,VCMCT9009T02,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_A_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,121,-1023,15194,15194,39.10996577033182575178,0.00000000000000000000,0.00000000000000000000,121,-1023,15186,15186,39.29513015738643844088,0.00000000000000000000,0.00000000000000000000,121,-1023,15169,15169,39.50957144865600412231,0.00000000000000000000,0.00000000000000000000,-368
