GlobalTime,SiteTime,time,station,site,moduleConfig,inputParameterVersion,SWversion,lotNum,barcode,sensorID,LensSN,vcmID,SPModuleSN,FlexureSN,FdrID,T_combined_msec_1st,Bz_combined_DAC_1st,APS_E_1st,APS_W_1st,NTC_1st,Laser_1_1st,Laser_2_1st,T_combined_msec_2nd,Bz_combined_DAC_2nd,APS_E_2nd,APS_W_2nd,NTC_2nd,Laser_1_2nd,Laser_2_2nd,T_combined_msec_3rd,Bz_combined_DAC_3rd,APS_E_3rd,APS_W_3rd,NTC_3rd,Laser_1_3rd,Laser_2_3rd,aps_bottom_endStop_aps_dac
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:39:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,33,-236,14785,14785,42.56472565929391294048,0.00000000000000000000,0.00000000000000000000,33,-236,14921,14921,42.65201296783055795458,0.00000000000000000000,0.00000000000000000000,33,-236,14906,14906,42.76756915406070902463,0.00000000000000000000,0.00000000000000000000,-230
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:39:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,34,-237,14848,14848,42.56076572041052941131,0.00000000000000000000,0.00000000000000000000,34,-237,14928,14928,42.65201296783055795458,0.00000000000000000000,0.00000000000000000000,34,-237,14909,14909,42.75958157257190350720,0.00000000000000000000,0.00000000000000000000,-230
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:39:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,35,-238,14910,14910,42.56076572041052941131,0.00000000000000000000,0.00000000000000000000,35,-238,14929,14929,42.64803834739922194785,0.00000000000000000000,0.00000000000000000000,35,-238,14910,14910,42.75958157257190350720,0.00000000000000000000,0.00000000000000000000,-230
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:39:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,36,-239,14946,14946,42.56472565929391294048,0.00000000000000000000,0.00000000000000000000,36,-239,14938,14938,42.65201296783055795458,0.00000000000000000000,0.00000000000000000000,36,-239,14912,14912,42.75958157257190350720,0.00000000000000000000,0.00000000000000000000,-230
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:39:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,37,-240,14948,14948,42.56472565929391294048,0.00000000000000000000,0.00000000000000000000,37,-240,14936,14936,42.65201296783055795458,0.00000000000000000000,0.00000000000000000000,37,-240,14916,14916,42.75558879509765120019,0.00000000000000000000,0.00000000000000000000,-230
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:39:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,38,-241,14951,14951,42.56472565929391294048,0.00000000000000000000,0.00000000000000000000,38,-241,14952,14952,42.65201296783055795458,0.00000000000000000000,0.00000000000000000000,38,-241,14931,14931,42.75958157257190350720,0.00000000000000000000,0.00000000000000000000,-230
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:39:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,39,-242,14949,14949,42.56076572041052941131,0.00000000000000000000,0.00000000000000000000,39,-242,14955,14955,42.65201296783055795458,0.00000000000000000000,0.00000000000000000000,39,-242,14929,14929,42.76357502548881939219,0.00000000000000000000,0.00000000000000000000,-230
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:39:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,40,-244,14967,14967,42.56472565929391294048,0.00000000000000000000,0.00000000000000000000,40,-244,14959,14959,42.65201296783055795458,0.00000000000000000000,0.00000000000000000000,40,-244,14936,14936,42.75558879509765120019,0.00000000000000000000,0.00000000000000000000,-230
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:39:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,41,-246,14971,14971,42.56472565929391294048,0.00000000000000000000,0.00000000000000000000,41,-246,14940,14940,42.65598825800816484843,0.00000000000000000000,0.00000000000000000000,41,-246,14931,14931,42.75958157257190350720,0.00000000000000000000,0.00000000000000000000,-230
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:39:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,42,-248,14966,14966,42.56868626333363181402,0.00000000000000000000,0.00000000000000000000,42,-248,14956,14956,42.65598825800816484843,0.00000000000000000000,0.00000000000000000000,42,-248,14938,14938,42.75958157257190350720,0.00000000000000000000,0.00000000000000000000,-230
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:39:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,43,-250,14980,14980,42.56472565929391294048,0.00000000000000000000,0.00000000000000000000,43,-250,14966,14966,42.65598825800816484843,0.00000000000000000000,0.00000000000000000000,43,-250,14946,14946,42.75558879509765120019,0.00000000000000000000,0.00000000000000000000,-230
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:39:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,44,-253,14979,14979,42.56076572041052941131,0.00000000000000000000,0.00000000000000000000,44,-253,14959,14959,42.65996421814162431474,0.00000000000000000000,0.00000000000000000000,44,-253,14943,14943,42.76756915406070902463,0.00000000000000000000,0.00000000000000000000,-230
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:39:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,45,-256,14991,14991,42.56472565929391294048,0.00000000000000000000,0.00000000000000000000,45,-256,14967,14967,42.65598825800816484843,0.00000000000000000000,0.00000000000000000000,45,-256,14946,14946,42.76756915406070902463,0.00000000000000000000,0.00000000000000000000,-230
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:39:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,46,-259,14984,14984,42.56472565929391294048,0.00000000000000000000,0.00000000000000000000,46,-259,14976,14976,42.65598825800816484843,0.00000000000000000000,0.00000000000000000000,46,-259,14956,14956,42.76357502548881939219,0.00000000000000000000,0.00000000000000000000,-230
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:39:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,47,-262,14995,14995,42.56868626333363181402,0.00000000000000000000,0.00000000000000000000,47,-262,14987,14987,42.65996421814162431474,0.00000000000000000000,0.00000000000000000000,47,-262,14948,14948,42.77156395849999626080,0.00000000000000000000,0.00000000000000000000,-230
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:39:155,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,48,-266,14999,14999,42.56868626333363181402,0.00000000000000000000,0.00000000000000000000,48,-266,14980,14980,42.65598825800816484843,0.00000000000000000000,0.00000000000000000000,48,-266,14952,14952,42.76756915406070902463,0.00000000000000000000,0.00000000000000000000,-230
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:39:165,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,49,-269,14998,14998,42.57264753273727819760,0.00000000000000000000,0.00000000000000000000,49,-269,14957,14957,42.65996421814162431474,0.00000000000000000000,0.00000000000000000000,49,-269,14949,14949,42.76357502548881939219,0.00000000000000000000,0.00000000000000000000,-230
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:39:165,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,50,-273,14999,14999,42.56868626333363181402,0.00000000000000000000,0.00000000000000000000,50,-273,14977,14977,42.65996421814162431474,0.00000000000000000000,0.00000000000000000000,50,-273,14949,14949,42.75958157257190350720,0.00000000000000000000,0.00000000000000000000,-230
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:39:165,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,51,-278,14993,14993,42.56868626333363181402,0.00000000000000000000,0.00000000000000000000,51,-278,14981,14981,42.65598825800816484843,0.00000000000000000000,0.00000000000000000000,51,-278,14944,14944,42.76756915406070902463,0.00000000000000000000,0.00000000000000000000,-230
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:39:165,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,52,-282,14989,14989,42.57264753273727819760,0.00000000000000000000,0.00000000000000000000,52,-282,14978,14978,42.65598825800816484843,0.00000000000000000000,0.00000000000000000000,52,-282,14951,14951,42.77156395849999626080,0.00000000000000000000,0.00000000000000000000,-230
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:39:165,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,53,-287,15019,15019,42.56868626333363181402,0.00000000000000000000,0.00000000000000000000,53,-287,14979,14979,42.65996421814162431474,0.00000000000000000000,0.00000000000000000000,53,-287,14959,14959,42.76756915406070902463,0.00000000000000000000,0.00000000000000000000,-230
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:39:165,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,54,-292,15014,15014,42.56868626333363181402,0.00000000000000000000,0.00000000000000000000,54,-292,14984,14984,42.65598825800816484843,0.00000000000000000000,0.00000000000000000000,54,-292,14973,14973,42.76357502548881939219,0.00000000000000000000,0.00000000000000000000,-230
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:39:165,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,55,-297,15018,15018,42.56472565929391294048,0.00000000000000000000,0.00000000000000000000,55,-297,14996,14996,42.65996421814162431474,0.00000000000000000000,0.00000000000000000000,55,-297,14964,14964,42.76756915406070902463,0.00000000000000000000,0.00000000000000000000,-230
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:39:165,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,56,-302,15023,15023,42.57660946771261478716,0.00000000000000000000,0.00000000000000000000,56,-302,14982,14982,42.65996421814162431474,0.00000000000000000000,0.00000000000000000000,56,-302,14973,14973,42.76756915406070902463,0.00000000000000000000,0.00000000000000000000,-230
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:39:165,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,57,-308,15022,15022,42.56868626333363181402,0.00000000000000000000,0.00000000000000000000,57,-308,15008,15008,42.66791814911567826130,0.00000000000000000000,0.00000000000000000000,57,-308,14984,14984,42.76357502548881939219,0.00000000000000000000,0.00000000000000000000,-230
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:39:165,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,58,-314,15030,15030,42.56472565929391294048,0.00000000000000000000,0.00000000000000000000,58,-314,15011,15011,42.65996421814162431474,0.00000000000000000000,0.00000000000000000000,58,-314,14984,14984,42.77156395849999626080,0.00000000000000000000,0.00000000000000000000,-230
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:39:165,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,59,-320,15037,15037,42.57264753273727819760,0.00000000000000000000,0.00000000000000000000,59,-320,15037,15037,42.65598825800816484843,0.00000000000000000000,0.00000000000000000000,59,-320,14999,14999,42.76756915406070902463,0.00000000000000000000,0.00000000000000000000,-230
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:39:165,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,60,-326,15053,15053,42.56868626333363181402,0.00000000000000000000,0.00000000000000000000,60,-326,15034,15034,42.66394084844085909936,0.00000000000000000000,0.00000000000000000000,60,-326,14993,14993,42.76756915406070902463,0.00000000000000000000,0.00000000000000000000,-230
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:39:165,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,61,-333,15057,15057,42.56868626333363181402,0.00000000000000000000,0.00000000000000000000,61,-333,15033,15033,42.65598825800816484843,0.00000000000000000000,0.00000000000000000000,61,-333,15013,15013,42.76756915406070902463,0.00000000000000000000,0.00000000000000000000,-230
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:39:165,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,62,-340,15064,15064,42.56868626333363181402,0.00000000000000000000,0.00000000000000000000,62,-340,15041,15041,42.66394084844085909936,0.00000000000000000000,0.00000000000000000000,62,-340,14999,14999,42.76756915406070902463,0.00000000000000000000,0.00000000000000000000,-230
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:39:165,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,63,-347,15056,15056,42.57264753273727819760,0.00000000000000000000,0.00000000000000000000,63,-347,15044,15044,42.66394084844085909936,0.00000000000000000000,0.00000000000000000000,63,-347,15013,15013,42.76756915406070902463,0.00000000000000000000,0.00000000000000000000,-230
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:39:165,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,64,-354,15075,15075,42.56472565929391294048,0.00000000000000000000,0.00000000000000000000,64,-354,15041,15041,42.66394084844085909936,0.00000000000000000000,0.00000000000000000000,64,-354,15022,15022,42.76756915406070902463,0.00000000000000000000,0.00000000000000000000,-230
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:39:165,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,65,-362,15070,15070,42.57264753273727819760,0.00000000000000000000,0.00000000000000000000,65,-362,15057,15057,42.66394084844085909936,0.00000000000000000000,0.00000000000000000000,65,-362,15022,15022,42.76756915406070902463,0.00000000000000000000,0.00000000000000000000,-230
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:39:165,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,66,-370,15068,15068,42.57264753273727819760,0.00000000000000000000,0.00000000000000000000,66,-370,15052,15052,42.66394084844085909936,0.00000000000000000000,0.00000000000000000000,66,-370,15031,15031,42.77156395849999626080,0.00000000000000000000,0.00000000000000000000,-230
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:39:165,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,67,-378,15075,15075,42.57264753273727819760,0.00000000000000000000,0.00000000000000000000,67,-378,15052,15052,42.66394084844085909936,0.00000000000000000000,0.00000000000000000000,67,-378,15032,15032,42.76756915406070902463,0.00000000000000000000,0.00000000000000000000,-230
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:39:165,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,68,-386,15069,15069,42.56868626333363181402,0.00000000000000000000,0.00000000000000000000,68,-386,15051,15051,42.66791814911567826130,0.00000000000000000000,0.00000000000000000000,68,-386,15010,15010,42.77555943901921864381,0.00000000000000000000,0.00000000000000000000,-230
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:39:165,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,69,-395,15067,15067,42.56868626333363181402,0.00000000000000000000,0.00000000000000000000,69,-395,15038,15038,42.65996421814162431474,0.00000000000000000000,0.00000000000000000000,69,-395,15022,15022,42.77555943901921864381,0.00000000000000000000,0.00000000000000000000,-230
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:39:165,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,70,-404,15061,15061,42.57264753273727819760,0.00000000000000000000,0.00000000000000000000,70,-404,15031,15031,42.66394084844085909936,0.00000000000000000000,0.00000000000000000000,70,-404,15018,15018,42.77156395849999626080,0.00000000000000000000,0.00000000000000000000,-230
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:39:165,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,71,-413,15061,15061,42.56868626333363181402,0.00000000000000000000,0.00000000000000000000,71,-413,15042,15042,42.67189612037623192009,0.00000000000000000000,0.00000000000000000000,71,-413,15021,15021,42.77555943901921864381,0.00000000000000000000,0.00000000000000000000,-230
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:39:165,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,72,-422,15052,15052,42.56868626333363181402,0.00000000000000000000,0.00000000000000000000,72,-422,15046,15046,42.66394084844085909936,0.00000000000000000000,0.00000000000000000000,72,-422,15031,15031,42.77555943901921864381,0.00000000000000000000,0.00000000000000000000,-230
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:39:165,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,73,-432,15064,15064,42.56868626333363181402,0.00000000000000000000,0.00000000000000000000,73,-432,15044,15044,42.66791814911567826130,0.00000000000000000000,0.00000000000000000000,73,-432,15031,15031,42.77156395849999626080,0.00000000000000000000,0.00000000000000000000,-230
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:39:165,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,74,-441,15063,15063,42.56472565929391294048,0.00000000000000000000,0.00000000000000000000,74,-441,15046,15046,42.65996421814162431474,0.00000000000000000000,0.00000000000000000000,74,-441,15024,15024,42.77156395849999626080,0.00000000000000000000,0.00000000000000000000,-230
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:39:165,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,75,-451,15054,15054,42.57264753273727819760,0.00000000000000000000,0.00000000000000000000,75,-451,15052,15052,42.65996421814162431474,0.00000000000000000000,0.00000000000000000000,75,-451,15043,15043,42.77955559583114109046,0.00000000000000000000,0.00000000000000000000,-230
T240814010559091VCMCT9009T0,'20240814010759,2024-08-14 01:08:39:165,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRMacro200_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,76,-462,15066,15066,42.56472565929391294048,0.00000000000000000000,0.00000000000000000000,76,-462,15049,15049,42.67587476243255650843,0.00000000000000000000,0.00000000000000000000,76,-462,15031,15031,42.77555943901921864381,0.00000000000000000000,0.00000000000000000000,-230
