GlobalTime,SiteTime,time,station,site,moduleConfig,inputParameterVersion,SWversion,lotNum,barcode,sensorID,LensSN,vcmID,SPModuleSN,FlexureSN,FdrID,BIN,X,Y,Difference,Difference_neg
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,3145,425,12.00000000000000000000,12.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,332,426,37.00000000000000000000,37.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,1705,432,29.00000000000000000000,29.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,577,435,37.00000000000000000000,37.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,1986,437,32.00000000000000000000,32.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,4252,444,12.00000000000000000000,12.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,4867,446,40.00000000000000000000,40.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,215,448,13.00000000000000000000,13.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,1654,448,13.00000000000000000000,13.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,3395,448,13.00000000000000000000,13.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,2037,450,20.00000000000000000000,20.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,2445,451,37.00000000000000000000,37.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,412,455,30.00000000000000000000,30.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,3994,455,19.00000000000000000000,19.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,2504,456,11.00000000000000000000,11.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,1298,460,13.00000000000000000000,13.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,2231,460,14.00000000000000000000,14.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,2012,463,28.00000000000000000000,28.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,2584,463,12.00000000000000000000,12.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,3805,465,16.00000000000000000000,16.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,3750,466,19.00000000000000000000,19.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,3439,467,81.00000000000000000000,81.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,3689,467,11.00000000000000000000,11.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,3769,467,13.00000000000000000000,13.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,4586,467,20.00000000000000000000,20.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,4402,474,91.00000000000000000000,91.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,2259,479,61.00000000000000000000,61.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,2914,480,24.00000000000000000000,24.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,1850,485,15.00000000000000000000,15.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,4427,486,70.00000000000000000000,70.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,818,493,13.00000000000000000000,13.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,1081,493,35.00000000000000000000,35.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,29,494,59.00000000000000000000,59.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,2322,499,26.00000000000000000000,26.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,4109,500,59.00000000000000000000,59.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,2663,501,17.00000000000000000000,17.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,4645,508,16.00000000000000000000,16.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,4787,516,35.00000000000000000000,35.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,3987,520,11.00000000000000000000,11.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,3787,522,16.00000000000000000000,16.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,770,530,64.00000000000000000000,64.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,487,532,15.00000000000000000000,15.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,2261,538,21.00000000000000000000,21.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,4685,538,15.00000000000000000000,15.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,1841,542,17.00000000000000000000,17.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,1765,543,38.00000000000000000000,38.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,494,546,11.00000000000000000000,11.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,1958,550,11.00000000000000000000,11.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,3258,551,39.00000000000000000000,39.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,2364,552,14.00000000000000000000,14.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,4504,554,109.00000000000000000000,109.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,3212,555,41.00000000000000000000,41.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,3096,558,47.00000000000000000000,47.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,1070,562,143.00000000000000000000,143.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,3023,564,43.00000000000000000000,43.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,2045,568,36.00000000000000000000,36.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,4457,568,32.00000000000000000000,32.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,130,572,24.00000000000000000000,24.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,3605,574,18.00000000000000000000,18.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,3751,574,15.00000000000000000000,15.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,4329,578,76.00000000000000000000,76.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,1033,580,17.00000000000000000000,17.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,2229,581,12.00000000000000000000,12.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,1808,595,116.00000000000000000000,116.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,4437,603,62.00000000000000000000,62.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,2017,607,32.00000000000000000000,32.00000000000000000000
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:05:145,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,DP,3932,607,68.00000000000000000000,68.00000000000000000000
