GlobalTime,SiteTime,time,station,site,moduleConfig,inputParameterVersion,SWversion,lotNum,barcode,sensorID,LensSN,vcmID,SPModuleSN,FlexureSN,FdrID,Bz_combined_DAC_0_msec,Bz_combined_DAC_1_msec,Bz_combined_DAC_2_msec,Bz_combined_DAC_3_msec,Bz_combined_DAC_4_msec,Bz_combined_DAC_5_msec,Bz_combined_DAC_6_msec,Bz_combined_DAC_7_msec,Bz_combined_DAC_8_msec,Bz_combined_DAC_9_msec,Bz_combined_DAC_10_msec,Bz_combined_DAC_11_msec,Bz_combined_DAC_12_msec,Bz_combined_DAC_13_msec,Bz_combined_DAC_14_msec,Bz_combined_DAC_15_msec,Bz_combined_DAC_16_msec,Bz_combined_DAC_17_msec,Bz_combined_DAC_18_msec,Bz_combined_DAC_19_msec,Bz_combined_DAC_20_msec,Bz_combined_DAC_21_msec,Bz_combined_DAC_22_msec,Bz_combined_DAC_23_msec,Bz_combined_DAC_24_msec,Bz_combined_DAC_25_msec,Bz_combined_DAC_26_msec,Bz_combined_DAC_27_msec,Bz_combined_DAC_28_msec,Bz_combined_DAC_29_msec,Bz_combined_DAC_30_msec,Bz_combined_DAC_31_msec,Bz_combined_DAC_32_msec,Bz_combined_DAC_33_msec,Bz_combined_DAC_34_msec,Bz_combined_DAC_35_msec,Bz_combined_DAC_36_msec,Bz_combined_DAC_37_msec,Bz_combined_DAC_38_msec,Bz_combined_DAC_39_msec,Bz_combined_DAC_40_msec,Bz_combined_DAC_41_msec,Bz_combined_DAC_42_msec,Bz_combined_DAC_43_msec,Bz_combined_DAC_44_msec,Bz_combined_DAC_45_msec,Bz_combined_DAC_46_msec,Bz_combined_DAC_47_msec,Bz_combined_DAC_48_msec,Bz_combined_DAC_49_msec,Bz_combined_DAC_50_msec,Bz_combined_DAC_51_msec,Bz_combined_DAC_52_msec,Bz_combined_DAC_53_msec,Bz_combined_DAC_54_msec,Bz_combined_DAC_55_msec,Bz_combined_DAC_56_msec,Bz_combined_DAC_57_msec,Bz_combined_DAC_58_msec,Bz_combined_DAC_59_msec,Bz_combined_DAC_60_msec,Bz_combined_DAC_61_msec,Bz_combined_DAC_62_msec,Bz_combined_DAC_63_msec,Bz_combined_DAC_64_msec,Bz_combined_DAC_65_msec,Bz_combined_DAC_66_msec,Bz_combined_DAC_67_msec,Bz_combined_DAC_68_msec,Bz_combined_DAC_69_msec,Bz_combined_DAC_70_msec,Bz_combined_DAC_71_msec,Bz_combined_DAC_72_msec,Bz_combined_DAC_73_msec,Bz_combined_DAC_74_msec,Bz_combined_DAC_75_msec,Bz_combined_DAC_76_msec,Bz_combined_DAC_77_msec,Bz_combined_DAC_78_msec,Bz_combined_DAC_79_msec,Bz_combined_DAC_80_msec,Bz_combined_DAC_81_msec,Bz_combined_DAC_82_msec,Bz_combined_DAC_83_msec,Bz_combined_DAC_84_msec,Bz_combined_DAC_85_msec,Bz_combined_DAC_86_msec,Bz_combined_DAC_87_msec,Bz_combined_DAC_88_msec,Bz_combined_DAC_89_msec,Bz_combined_DAC_90_msec,Bz_combined_DAC_91_msec,Bz_combined_DAC_92_msec,Bz_combined_DAC_93_msec,Bz_combined_DAC_94_msec,Bz_combined_DAC_95_msec,Bz_combined_DAC_96_msec,Bz_combined_DAC_97_msec,Bz_combined_DAC_98_msec,Bz_combined_DAC_99_msec,Bz_combined_DAC_100_msec,Bz_combined_DAC_101_msec,Bz_combined_DAC_102_msec,Bz_combined_DAC_103_msec,Bz_combined_DAC_104_msec,Bz_combined_DAC_105_msec,Bz_combined_DAC_106_msec,Bz_combined_DAC_107_msec,Bz_combined_DAC_108_msec,Bz_combined_DAC_109_msec,Bz_combined_DAC_110_msec,Bz_combined_DAC_111_msec,Bz_combined_DAC_112_msec,Bz_combined_DAC_113_msec,Bz_combined_DAC_114_msec,Bz_combined_DAC_115_msec,Bz_combined_DAC_116_msec,Bz_combined_DAC_117_msec,Bz_combined_DAC_118_msec,Bz_combined_DAC_119_msec,Bz_combined_DAC_120_msec,Bz_combined_DAC_121_msec,version
T240814010559091VCMCT9009T0,'20240814011005,2024-08-14 01:10:13:433,VCMCT9009T02,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_A_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,0,-20,-40,-60,-80,-99,-119,-139,-159,-179,-199,-219,-239,-259,-278,-298,-318,-338,-359,-360,-361,-362,-363,-364,-365,-366,-367,-368,-369,-370,-371,-372,-373,-374,-375,-376,-377,-378,-379,-380,-382,-384,-386,-388,-391,-394,-397,-400,-404,-407,-411,-416,-420,-425,-430,-435,-440,-446,-452,-458,-464,-471,-478,-485,-492,-500,-508,-516,-524,-533,-542,-551,-560,-570,-579,-589,-600,-610,-621,-632,-643,-654,-666,-678,-690,-702,-715,-728,-741,-754,-768,-782,-796,-810,-825,-840,-855,-870,-886,-901,-917,-934,-950,-967,-984,-1001,-1018,-1023,-1023,-1023,-1023,-1023,-1023,-1023,-1023,-1023,-1023,-1023,-1023,-1023,-1023,-1023,0.6
