GlobalTime,SiteTime,time,station,site,moduleConfig,inputParameterVersion,SWversion,lotNum,barcode,sensorID,LensSN,vcmID,SPModuleSN,FlexureSN,FdrID,location,ntc_temp,sensor_temp,Result
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:08:47:665,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,MODE101_PreStream,40.36970771116500600328,42.90796194336608238018,1
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:08:54:305,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,MODE101_PstCapture,38.57990665197138469011,39.88204992913873780935,1
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:08:54:965,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,MODE103_PreStream,38.51990750364632276614,39.77947664052086196307,1
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:01:375,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,MODE103_PstCapture,36.86037239298855183733,37.98444408970803465309,1
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:01:625,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,MODE102_PreStream,36.85418093175849207910,37.67672422385440711423,1
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:03:415,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,MODE102_PstCapture,36.88515508223349570471,38.24087731125272426880,1
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:03:555,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,MODE105_PreStream,36.92548454517606160152,38.13830402263484842251,1
T240814010559091VCMCT9009T0,'20240814010841,2024-08-14 01:09:04:825,VCMCT9009T03,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_Dark_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,MODE105_PstCapture,37.25386444206515079713,39.21532355312254480850,1
