GlobalTime,SiteTime,time,station,site,moduleConfig,inputParameterVersion,SWversion,lotNum,barcode,sensorID,LensSN,vcmID,SPModuleSN,FlexureSN,FdrID,total_steps,segment,segment_steps,option,Sensor Temp,Driver Temp,APS,AFcode,score,score_delta,sfr_PFL,sfr_EFL,sfr_ny8,sfr_ny4,sfr_ny2,sfr_acc,sfr_ny8_maxmin,sfr_ny4_maxmin,sfr_ny2_maxmin,sfr_acc_maxmin,sfr_left_x,sfr_left_y,sfr_right_x,sfr_right_y,sfr_top_x,sfr_top_y,sfr_bottom_x,sfr_bottom_y
T240814010559091VCMCT9009T0,'20240814010920,2024-08-14 01:09:45:549,VCMCT9009T01,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRInfinity_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,1,1,1,1,42.03608899011413768676,47.44531250000000000000,-1453,-112,0.67423566410210689082,0.00000000000000000000,2.69263199555844279232,2.69072538154433527069,0.87022616081427739410,0.67423566410210689082,0.33034244438345272687,0.21569497229712947250,0.00800233209136547163,0.02564190256409704105,0.01695972323233763124,0.00912605478899330969,2095.17815937751538513112,2440.61524013952248424175,2809.21097724230276071467,2440.29665327978591449209,2451.87801608579093226581,2083.29383378016063943505,2452.11671585725798649946,2797.30480279044786584564
T240814010559091VCMCT9009T0,'20240814010920,2024-08-14 01:09:46:759,VCMCT9009T01,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRInfinity_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,2,1,2,1,42.24123556734988937933,47.66796875000000000000,-1782,-106,0.66931335306794625950,-0.00492231103416063132,2.69446640312683216578,2.69255719131354442908,0.86903155510728247179,0.66931335306794625950,0.32151042553174147276,0.21266933114095953883,0.00810983703722634175,0.02450944853570002913,0.05802010274736013606,0.01633768201062796299,2094.98391852050372108351,2440.60037523452137975255,2809.47395137590183367138,2440.29441624365472307545,2451.84557841303785608034,2083.09617953513225074857,2452.07875703187801263994,2797.62282346638085073209
T240814010559091VCMCT9009T0,'20240814010920,2024-08-14 01:09:47:979,VCMCT9009T01,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRInfinity_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,3,1,3,1,42.49766878889457899504,47.72265625000000000000,-2111,-100,0.63968360757062159294,-0.02962974549732466656,2.69640743567362672906,2.69449547313963666539,0.85981568662253771151,0.63968360757062159294,0.27229950998007279583,0.19982328432507021065,0.01951819987115588351,0.04611311895828285046,0.08412613136609725650,0.02419257299379803938,2094.72722415174985144404,2440.64734170451492900611,2809.76066098081037125667,2440.23240938166327396175,2451.84418356456762921880,2082.83511205976537894458,2452.04308268664681236260,2797.84773882793706434313
T240814010559091VCMCT9009T0,'20240814010920,2024-08-14 01:09:49:199,VCMCT9009T01,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRInfinity_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,4,2,1,1,42.49766878889457899504,48.27734375000000000000,-316,-132,0.50701410389994427952,-0.13266950367067731342,2.68623719946391936730,2.68433962763135669505,0.79499969826590288768,0.50701410389994427952,0.13926823450316891395,0.15503262168380513297,0.04316578841492257901,0.10118280137956214837,0.11851325476708357565,0.03388198111238988064,2096.03192916554871771950,2440.55433324389605331817,2808.37316225608128661406,2440.25314087142487551318,2451.91677816430274106096,2084.11372758897505264031,2452.13386666666656310554,2796.42479999999977735570
T240814010559091VCMCT9009T0,'20240814010920,2024-08-14 01:09:50:469,VCMCT9009T01,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRInfinity_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,5,2,2,1,42.70281536613033068761,48.39843750000000000000,-811,-123,0.60829851675760893137,0.10128441285766465185,2.68907422528287121111,2.68717264457302729141,0.84065858639955870490,0.60829851675760893137,0.25032664343020677444,0.18996269282093836139,0.02354963909608576156,0.07528499148629608229,0.09641334999092807112,0.03054310219922179437,2095.66496507254169046064,2440.55534658785609281040,2808.74993313720233345521,2440.27333511634105889243,2451.88960515713142740424,2083.76390008058024250204,2452.06301957629375465331,2796.83588093322623535641
T240814010559091VCMCT9009T0,'20240814010920,2024-08-14 01:09:51:679,VCMCT9009T01,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRInfinity_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,6,2,3,1,42.90796194336608238018,48.47656250000000000000,-1162,-117,0.65268151768136573043,0.04438300092375679906,2.69084492054184254428,2.68894083559734120570,0.85875918891116298504,0.65268151768136573043,0.30634506120281146391,0.20776578506488951881,0.01689938091842679846,0.04712733741700259049,0.04299575835370134103,0.01545621741278274675,2095.43482934694975483580,2440.53722117710276506841,2808.94434037998416897608,2440.25555258228541788412,2451.83445130131485711900,2083.47383954923543569748,2452.06464592274687674944,2797.06035407725312325056
T240814010559091VCMCT9009T0,'20240814010920,2024-08-14 01:09:52:889,VCMCT9009T01,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRInfinity_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,7,2,4,1,43.01053523198395822646,48.48437500000000000000,-1509,-111,0.67314638469205956284,0.02046486701069383241,2.69283699021148636987,2.69093008598159011413,0.86831513879601618378,0.67314638469205956284,0.32839472237838429614,0.21453188466059644468,0.00803516785644309284,0.02060990495796066746,0.00893639738185403321,0.00490454600020229226,2095.12735088662020643824,2440.54755507791514901328,2809.17856188184987331624,2440.24405239240832088399,2451.83422603106600945466,2083.20755222281741225743,2452.09276139410167161259,2797.30884718498646179796
T240814010559091VCMCT9009T0,'20240814010920,2024-08-14 01:09:54:119,VCMCT9009T01,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRInfinity_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,8,2,5,1,43.36954174214652368846,48.47656250000000000000,-1838,-105,0.66947606902965439701,-0.00367031566240516582,2.69487967706582409733,2.69296987975006407723,0.86949910656575679635,0.66947606902965439701,0.31618734501723377850,0.21198686738003469365,0.01329551349521884696,0.02598253915138915016,0.07104599962425828252,0.01833466594439686626,2094.90434083601303427713,2440.55814576634520562948,2809.48462977813414909178,2440.24431970061459651333,2451.77884615384618882672,2082.98985042735057504615,2452.04717233985547863995,2797.64540337711059692083
T240814010559091VCMCT9009T0,'20240814010920,2024-08-14 01:09:55:339,VCMCT9009T01,S7,C5027,240808A,EPSSWEXCEPTION_POR_F52_UDT_CUBE_MFG_SFRInfinity_C5027_2d105e6_24080900,VTY0H0NQ83A2,GCFUDPNP08142024010534472,0914010000ca3803013aca3803069254,0x911024667874b106,LC1E3011038VB232012,,,,9,2,6,1,43.36954174214652368846,48.46875000000000000000,-2167,-99,0.63697403856093326446,-0.03250203046872113255,2.69666200837870606577,2.69474968493200961461,0.85711306322407643243,0.63697403856093326446,0.26775698034617612109,0.19805247783379176241,0.02197890582214934163,0.05945940940665161989,0.09901809901355193566,0.03021666117319185552,2094.65455516964993876172,2440.58749666043286197237,2809.76685318411955449847,2440.19504396482807351276,2451.82101893838353134925,2082.80688183515621858533,2452.03689839572189157479,2797.87566844919774666778
